Date,Position,Action,CE_Time,PE_Time,Index Value,CE_OTM,PE_OTM,Exit,ExpiryDate,DaysToExpiry,CE_OTM_Premium,PE_OTM_Premium,EXIT_TYPE,Premium
2022-01-03,0,Long,15:20:00,15:20:00,17440.35,17950,16950,,2022-01-06,3,14.15,5.15,Time Exit,-19.3
2022-01-04,1,Short,09:25:00,09:25:00,17707.55,18250,17150,,2022-01-06,2,3.05,6.25,,9.3
2022-01-04,0,Long,15:20:00,15:20:00,17707.55,18250,17150,,2022-01-06,2,1.45,4.35,Time Exit,-5.8
2022-01-05,1,Short,09:25:00,09:25:00,17823.55,18350,17250,,2022-01-06,1,1.05,4.7,,5.75
2022-01-05,0,Long,15:20:00,15:20:00,17823.55,18350,17250,,2022-01-06,1,0.85,2.7,Time Exit,-3.5500000000000003
2022-01-06,1,Short,09:25:00,09:25:00,17762.55,18300,17200,,2022-01-06,0,0.75,1.25,,2.0
2022-01-06,0,Long,15:20:00,15:20:00,17762.55,18300,17200,,2022-01-06,0,0.05,0.1,Time Exit,-0.15000000000000002
2022-01-07,1,Short,09:25:00,09:25:00,17842.6,18400,17300,,2022-01-13,4,11.4,19.0,,30.4
2022-01-07,0,Long,15:20:00,15:20:00,17842.6,18400,17300,,2022-01-13,4,7.2,17.4,Time Exit,-24.599999999999998
2022-01-10,1,Short,09:25:00,09:25:00,17911.8,18450,17350,,2022-01-13,3,5.1,9.75,,14.85
2022-01-10,0,Long,15:20:00,15:20:00,17911.8,18450,17350,,2022-01-13,3,6.2,5.5,Time Exit,-11.7
2022-01-11,1,Short,09:25:00,09:25:00,18025.1,18600,17500,,2022-01-13,2,2.0,8.75,,10.75
2022-01-11,0,Long,15:20:00,15:20:00,18025.1,18600,17500,,2022-01-13,2,1.3,4.9,Time Exit,-6.2
2022-01-12,1,Short,09:25:00,09:25:00,18157.6,18700,17600,,2022-01-13,1,1.0,2.95,,3.95
2022-01-12,0,Long,15:20:00,15:20:00,18157.6,18700,17600,,2022-01-13,1,0.5,2.2,Time Exit,-2.7
2022-01-13,1,Short,09:25:00,09:25:00,18232.05,18800,17700,,2022-01-13,0,0.5,1.0,,1.5
2022-01-13,0,Long,15:20:00,15:20:00,18232.05,18800,17700,,2022-01-13,0,0.05,0.05,Time Exit,-0.1
2022-01-14,1,Short,09:25:00,09:25:00,18180.25,18750,17650,,2022-01-20,4,5.6,16.75,,22.35
2022-01-14,0,Long,15:20:00,15:20:00,18180.25,18750,17650,,2022-01-20,4,7.1,9.2,Time Exit,-16.299999999999997
2022-01-17,1,Short,09:25:00,09:25:00,18300.7,18850,17750,,2022-01-20,3,3.45,6.8,,10.25
2022-01-17,0,Long,15:20:00,15:20:00,18300.7,18850,17750,,2022-01-20,3,2.1,5.05,Time Exit,-7.15
2022-01-18,1,Short,09:25:00,09:25:00,18341.55,18900,17800,,2022-01-20,2,1.4,4.0,,5.4
2022-01-18,0,Long,15:20:00,15:20:00,18341.55,18900,17800,,2022-01-20,2,1.45,13.6,Time Exit,-15.049999999999999
2022-01-19,1,Short,09:25:00,09:25:00,18073.7,18600,17500,,2022-01-20,1,2.45,2.5,,4.95
2022-01-19,0,Long,15:20:00,15:20:00,18073.7,18600,17500,,2022-01-20,1,2.4,1.5,Time Exit,-3.9
2022-01-20,1,Short,09:25:00,09:25:00,17872.8,18400,17300,,2022-01-20,0,1.05,0.35,,1.4
2022-01-20,0,Long,15:20:00,15:20:00,17872.8,18400,17300,,2022-01-20,0,0.05,0.05,Time Exit,-0.1
2022-01-21,1,Short,09:25:00,09:25:00,17550.2,18100,17000,,2022-01-27,4,17.55,36.75,,54.3
2022-01-21,0,Long,15:20:00,15:20:00,17550.2,18100,17000,,2022-01-27,4,15.1,17.2,Time Exit,-32.3
2022-01-24,1,Short,09:25:00,09:25:00,17530.9,18100,17000,,2022-01-27,3,7.65,19.65,,27.299999999999997
2022-01-24,0,Long,15:20:00,15:20:00,17530.9,18100,17000,,2022-01-27,3,4.9,90.15,Time Exit,-95.05000000000001
2022-01-25,1,Short,09:25:00,09:25:00,16946.4,17450,16450,,2022-01-27,2,21.3,44.35,,65.65
2022-01-25,0,Long,15:20:00,15:20:00,16946.4,17450,16450,,2022-01-27,2,35.45,3.75,Time Exit,-39.2
2022-01-27,1,Short,09:25:00,09:25:00,17059.25,17550,16550,,2022-01-27,0,1.65,4.15,,5.800000000000001
2022-01-27,0,Long,15:20:00,15:20:00,17059.25,17550,16550,,2022-01-27,0,0.1,0.05,Time Exit,-0.15000000000000002
2022-01-28,1,Short,09:25:00,09:25:00,17239.8,17750,16750,,2022-02-03,4,84.8,81.65,,166.45
2022-01-28,0,Long,15:20:00,15:20:00,17239.8,17750,16750,,2022-02-03,4,53.0,109.0,Time Exit,-162.0
2022-01-31,1,Short,09:25:00,09:25:00,17298.7,17800,16800,,2022-02-03,3,60.0,70.05,,130.05
2022-01-31,0,Long,15:20:00,15:20:00,17298.7,17800,16800,,2022-02-03,3,72.2,60.1,Time Exit,-132.3
2022-02-01,1,Short,09:25:00,09:25:00,17516.8,18050,17000,,2022-02-03,2,45.2,60.4,,105.6
2022-02-01,0,Long,15:20:00,15:20:00,17516.8,18050,17000,,2022-02-03,2,16.15,10.1,Time Exit,-26.25
2022-02-02,1,Short,09:25:00,09:25:00,17715.95,18250,17150,,2022-02-03,1,3.15,5.1,,8.25
2022-02-02,0,Long,15:20:00,15:20:00,17715.95,18250,17150,,2022-02-03,1,1.1,2.25,Time Exit,-3.35
2022-02-03,1,Short,09:25:00,09:25:00,17749.7,18300,17200,,2022-02-03,0,0.5,1.0,,1.5
2022-02-03,0,Long,15:20:00,15:20:00,17749.7,18300,17200,,2022-02-03,0,0.05,0.05,Time Exit,-0.1
2022-02-04,1,Short,09:25:00,09:25:00,17552.0,18100,17000,,2022-02-10,4,11.8,33.4,,45.2
2022-02-04,0,Long,15:20:00,15:20:00,17552.0,18100,17000,,2022-02-10,4,6.9,26.3,Time Exit,-33.2
2022-02-07,1,Short,09:25:00,09:25:00,17494.1,18050,17000,,2022-02-10,3,5.8,21.0,,26.8
2022-02-07,0,Long,15:20:00,15:20:00,17494.1,18050,17000,,2022-02-10,3,3.75,69.8,Time Exit,-73.55
2022-02-08,1,Short,09:25:00,09:25:00,17226.6,17750,16750,,2022-02-10,2,6.4,16.85,,23.25
2022-02-08,0,Long,15:20:00,15:20:00,17226.6,17750,16750,,2022-02-10,2,4.2,5.95,Time Exit,-10.15
2022-02-09,1,Short,09:25:00,09:25:00,17398.5,17900,16900,,2022-02-10,1,3.05,5.45,,8.5
2022-02-09,0,Long,15:20:00,15:20:00,17398.5,17900,16900,,2022-02-10,1,1.15,2.0,Time Exit,-3.15
2022-02-10,1,Short,09:25:00,09:25:00,17506.15,18050,17000,,2022-02-10,0,0.5,1.15,,1.65
2022-02-10,0,Long,15:20:00,15:20:00,17506.15,18050,17000,,2022-02-10,0,0.05,0.1,Time Exit,-0.15000000000000002
2022-02-11,1,Short,09:25:00,09:25:00,17404.95,17900,16900,,2022-02-17,4,14.5,31.5,,46.0
2022-02-11,0,Long,15:20:00,15:20:00,17404.95,17900,16900,,2022-02-17,4,8.35,33.55,Time Exit,-41.9
2022-02-14,1,Short,09:25:00,09:25:00,17015.45,17500,16500,,2022-02-17,3,26.0,64.85,,90.85
2022-02-14,0,Long,15:20:00,15:20:00,17015.45,17500,16500,,2022-02-17,3,9.9,75.65,Time Exit,-85.55000000000001
2022-02-15,1,Short,09:25:00,09:25:00,16956.4,17450,16450,,2022-02-17,2,11.25,33.85,,45.1
2022-02-15,0,Long,15:20:00,15:20:00,16956.4,17450,16450,,2022-02-17,2,83.2,6.3,Time Exit,-89.5
2022-02-16,1,Short,09:25:00,09:25:00,17325.35,17850,16850,,2022-02-17,1,4.4,14.95,,19.35
2022-02-16,0,Long,15:20:00,15:20:00,17325.35,17850,16850,,2022-02-17,1,2.05,11.8,Time Exit,-13.850000000000001
2022-02-17,1,Short,09:25:00,09:25:00,17422.5,17900,16900,,2022-02-17,0,0.8,1.85,,2.6500000000000004
2022-02-17,0,Long,15:20:00,15:20:00,17422.5,17900,16900,,2022-02-17,0,0.05,0.05,Time Exit,-0.1
2022-02-18,1,Short,09:25:00,09:25:00,17279.35,17800,16800,,2022-02-24,4,30.05,89.6,,119.64999999999999
2022-02-18,0,Long,15:20:00,15:20:00,17279.35,17800,16800,,2022-02-24,4,19.85,67.1,Time Exit,-86.94999999999999
2022-02-21,1,Short,09:25:00,09:25:00,17143.35,17650,16650,,2022-02-24,3,19.2,48.9,,68.1
2022-02-21,0,Long,15:20:00,15:20:00,17143.35,17650,16650,,2022-02-24,3,13.75,25.4,Time Exit,-39.15
2022-02-22,1,Short,09:25:00,09:25:00,16920.2,17400,16400,,2022-02-24,2,19.8,47.5,,67.3
2022-02-22,0,Long,15:20:00,15:20:00,16920.2,17400,16400,,2022-02-24,2,25.7,15.75,Time Exit,-41.45
2022-02-23,1,Short,09:25:00,09:25:00,17197.05,17700,16700,,2022-02-24,1,3.0,11.45,,14.45
2022-02-23,0,Long,15:20:00,15:20:00,17197.05,17700,16700,,2022-02-24,1,1.5,9.5,Time Exit,-11.0
2022-02-24,1,Short,09:25:00,09:25:00,16646.15,17150,16150,,2022-02-24,0,3.05,9.9,,12.95
2022-02-24,0,Long,15:20:00,15:20:00,16646.15,17150,16150,,2022-02-24,0,0.1,0.2,Time Exit,-0.30000000000000004
2022-02-25,1,Short,09:25:00,09:25:00,16591.35,17100,16100,,2022-03-03,4,55.1,113.25,,168.35
2022-02-25,0,Long,15:20:00,15:20:00,16591.35,17100,16100,,2022-03-03,4,56.0,93.0,Time Exit,-149.0
2022-02-28,1,Short,09:25:00,09:25:00,16398.95,16900,15900,,2022-03-03,3,43.75,105.1,,148.85
2022-02-28,0,Long,15:20:00,15:20:00,16398.95,16900,15900,,2022-03-03,3,158.1,48.95,Time Exit,-207.05
2022-03-02,1,Short,09:25:00,09:25:00,16656.2,17150,16150,,2022-03-03,1,18.2,72.5,,90.7
2022-03-02,0,Long,15:20:00,15:20:00,16656.2,17150,16150,,2022-03-03,1,6.25,36.3,Time Exit,-42.55
2022-03-03,1,Short,09:25:00,09:25:00,16704.1,17200,16200,,2022-03-03,0,1.4,3.4,,4.8
2022-03-03,0,Long,15:20:00,15:20:00,16704.1,17200,16200,,2022-03-03,0,0.1,0.05,Time Exit,-0.15000000000000002
2022-03-04,1,Short,09:25:00,09:25:00,16255.85,16750,15750,,2022-03-10,4,73.05,118.0,,191.05
2022-03-04,0,Long,15:20:00,15:20:00,16255.85,16750,15750,,2022-03-10,4,58.0,96.1,Time Exit,-154.1
2022-03-07,1,Short,09:25:00,09:25:00,15829.2,16350,15350,,2022-03-10,3,49.3,85.2,,134.5
2022-03-07,0,Long,15:20:00,15:20:00,15829.2,16350,15350,,2022-03-10,3,58.5,70.3,Time Exit,-128.8
2022-03-08,1,Short,09:25:00,09:25:00,15828.8,16350,15350,,2022-03-10,2,38.3,60.35,,98.65
2022-03-08,0,Long,15:20:00,15:20:00,15828.8,16350,15350,,2022-03-10,2,49.85,28.9,Time Exit,-78.75
2022-03-09,1,Short,09:25:00,09:25:00,16096.95,16600,15600,,2022-03-10,1,11.05,25.55,,36.6
2022-03-09,0,Long,15:20:00,15:20:00,16096.95,16600,15600,,2022-03-10,1,27.15,6.5,Time Exit,-33.65
2022-03-10,1,Short,09:25:00,09:25:00,16657.4,17150,16150,,2022-03-10,0,2.3,3.25,,5.55
2022-03-10,0,Long,15:20:00,15:20:00,16657.4,17150,16150,,2022-03-10,0,0.05,0.15,Time Exit,-0.2
2022-03-11,1,Short,09:25:00,09:25:00,16576.45,17100,16100,,2022-03-17,4,45.55,90.75,,136.3
2022-03-11,0,Long,15:20:00,15:20:00,16576.45,17100,16100,,2022-03-17,4,50.35,76.2,Time Exit,-126.55000000000001
2022-03-14,1,Short,09:25:00,09:25:00,16650.3,17150,16150,,2022-03-17,3,37.1,68.2,,105.30000000000001
2022-03-14,0,Long,15:20:00,15:20:00,16650.3,17150,16150,,2022-03-17,3,78.7,40.2,Time Exit,-118.9
2022-03-15,1,Short,09:25:00,09:25:00,16876.4,17400,16400,,2022-03-17,2,22.35,58.55,,80.9
2022-03-15,0,Long,15:20:00,15:20:00,16876.4,17400,16400,,2022-03-17,2,5.85,88.6,Time Exit,-94.44999999999999
2022-03-16,1,Short,09:25:00,09:25:00,16898.95,17400,16400,,2022-03-17,1,6.1,17.0,,23.1
2022-03-16,0,Long,15:20:00,15:20:00,16898.95,17400,16400,,2022-03-17,1,7.25,12.0,Time Exit,-19.25
2022-03-17,1,Short,09:25:00,09:25:00,17201.25,17700,16700,,2022-03-17,0,0.7,2.6,,3.3
2022-03-17,0,Long,15:20:00,15:20:00,17201.25,17700,16700,,2022-03-17,0,0.05,0.1,Time Exit,-0.15000000000000002
2022-03-21,1,Short,09:25:00,09:25:00,17304.25,17800,16800,,2022-03-24,3,27.95,45.6,,73.55
2022-03-21,0,Long,15:20:00,15:20:00,17304.25,17800,16800,,2022-03-24,3,13.55,77.5,Time Exit,-91.05
2022-03-22,1,Short,09:25:00,09:25:00,17117.25,17600,16600,,2022-03-24,2,24.0,32.8,,56.8
2022-03-22,0,Long,15:20:00,15:20:00,17117.25,17600,16600,,2022-03-24,2,39.95,6.8,Time Exit,-46.75
2022-03-23,1,Short,09:25:00,09:25:00,17406.1,17900,16900,,2022-03-24,1,3.0,9.9,,12.9
2022-03-23,0,Long,15:20:00,15:20:00,17406.1,17900,16900,,2022-03-24,1,1.6,14.55,Time Exit,-16.150000000000002
2022-03-24,1,Short,09:25:00,09:25:00,17175.4,17700,16700,,2022-03-24,0,1.55,1.35,,2.9000000000000004
2022-03-24,0,Long,15:20:00,15:20:00,17175.4,17700,16700,,2022-03-24,0,0.05,0.05,Time Exit,-0.1
2022-03-25,1,Short,09:25:00,09:25:00,17202.9,17700,16700,,2022-03-31,4,36.85,49.05,,85.9
2022-03-25,0,Long,15:20:00,15:20:00,17202.9,17700,16700,,2022-03-31,4,23.2,38.0,Time Exit,-61.2
2022-03-28,1,Short,09:25:00,09:25:00,17118.1,17600,16600,,2022-03-31,3,21.8,25.55,,47.35
2022-03-28,0,Long,15:20:00,15:20:00,17118.1,17600,16600,,2022-03-31,3,21.75,9.8,Time Exit,-31.55
2022-03-29,1,Short,09:25:00,09:25:00,17268.75,17750,16750,,2022-03-31,2,7.75,11.3,,19.05
2022-03-29,0,Long,15:20:00,15:20:00,17268.75,17750,16750,,2022-03-31,2,5.15,6.35,Time Exit,-11.5
2022-03-30,1,Short,09:25:00,09:25:00,17392.55,17900,16900,,2022-03-31,1,2.6,5.3,,7.9
2022-03-30,0,Long,15:20:00,15:20:00,17392.55,17900,16900,,2022-03-31,1,1.45,2.9,Time Exit,-4.35
2022-03-31,1,Short,09:25:00,09:25:00,17512.7,18050,17000,,2022-03-31,0,0.6,1.15,,1.75
2022-03-31,0,Long,15:20:00,15:20:00,17512.7,18050,17000,,2022-03-31,0,0.05,0.05,Time Exit,-0.1
2022-04-01,1,Short,09:25:00,09:25:00,17481.45,18050,17000,,2022-04-07,4,10.3,38.7,,49.0
2022-04-01,0,Long,15:20:00,15:20:00,17481.45,18050,17000,,2022-04-07,4,18.8,13.3,Time Exit,-32.1
2022-04-04,1,Short,09:25:00,09:25:00,17877.15,18450,17350,,2022-04-07,3,3.0,18.95,,21.95
2022-04-04,0,Long,15:20:00,15:20:00,17877.15,18450,17350,,2022-04-07,3,12.05,9.1,Time Exit,-21.15
2022-04-05,1,Short,09:25:00,09:25:00,18042.4,18600,17500,,2022-04-07,2,4.75,11.85,,16.6
2022-04-05,0,Long,15:20:00,15:20:00,18042.4,18600,17500,,2022-04-07,2,2.4,8.75,Time Exit,-11.15
2022-04-06,1,Short,09:25:00,09:25:00,17869.45,18400,17300,,2022-04-07,1,2.9,4.6,,7.5
2022-04-06,0,Long,15:20:00,15:20:00,17869.45,18400,17300,,2022-04-07,1,1.9,1.8,Time Exit,-3.7
2022-04-07,1,Short,09:25:00,09:25:00,17718.5,18250,17150,,2022-04-07,0,0.95,0.55,,1.5
2022-04-07,0,Long,15:20:00,15:20:00,17718.5,18250,17150,,2022-04-07,0,0.05,0.05,Time Exit,-0.1
2022-04-08,1,Short,09:25:00,09:25:00,17671.5,18200,17100,,2022-04-13,3,16.55,16.9,,33.45
2022-04-08,0,Long,15:20:00,15:20:00,17671.5,18200,17100,,2022-04-13,3,19.6,5.6,Time Exit,-25.200000000000003
2022-04-11,1,Short,09:25:00,09:25:00,17682.45,18250,17150,,2022-04-13,2,5.5,7.25,,12.75
2022-04-11,0,Long,15:20:00,15:20:00,17682.45,18250,17150,,2022-04-13,2,2.9,3.6,Time Exit,-6.5
2022-04-12,1,Short,09:25:00,09:25:00,17567.85,18100,17000,,2022-04-13,1,2.7,2.35,,5.050000000000001
2022-04-12,0,Long,15:20:00,15:20:00,17567.85,18100,17000,,2022-04-13,1,1.65,0.85,Time Exit,-2.5
2022-04-13,1,Short,09:25:00,09:25:00,17634.55,18200,17100,,2022-04-13,0,0.5,0.6,,1.1
2022-04-13,0,Long,15:20:00,15:20:00,17634.55,18200,17100,,2022-04-13,0,0.05,0.05,Time Exit,-0.1
2022-04-18,1,Short,09:25:00,09:25:00,17207.9,17700,16700,,2022-04-21,3,14.5,22.45,,36.95
2022-04-18,0,Long,15:20:00,15:20:00,17207.9,17700,16700,,2022-04-21,3,8.4,10.95,Time Exit,-19.35
2022-04-19,1,Short,09:25:00,09:25:00,17192.05,17700,16700,,2022-04-21,2,5.55,7.2,,12.75
2022-04-19,0,Long,15:20:00,15:20:00,17192.05,17700,16700,,2022-04-21,2,2.95,40.3,Time Exit,-43.25
2022-04-20,1,Short,09:25:00,09:25:00,17079.5,17600,16600,,2022-04-21,1,4.0,6.4,,10.4
2022-04-20,0,Long,15:20:00,15:20:00,17079.5,17600,16600,,2022-04-21,1,1.75,2.15,Time Exit,-3.9
2022-04-21,1,Short,09:25:00,09:25:00,17243.2,17750,16750,,2022-04-21,0,0.65,0.95,,1.6
2022-04-21,0,Long,15:20:00,15:20:00,17243.2,17750,16750,,2022-04-21,0,0.05,0.1,Time Exit,-0.15000000000000002
2022-04-22,1,Short,09:25:00,09:25:00,17216.05,17700,16700,,2022-04-28,4,15.0,30.2,,45.2
2022-04-22,0,Long,15:20:00,15:20:00,17216.05,17700,16700,,2022-04-28,4,10.2,27.55,Time Exit,-37.75
2022-04-25,1,Short,09:25:00,09:25:00,16974.6,17450,16450,,2022-04-28,3,13.6,21.55,,35.15
2022-04-25,0,Long,15:20:00,15:20:00,16974.6,17450,16450,,2022-04-28,3,10.9,19.25,Time Exit,-30.15
2022-04-26,1,Short,09:25:00,09:25:00,17155.9,17650,16650,,2022-04-28,2,5.8,9.4,,15.2
2022-04-26,0,Long,15:20:00,15:20:00,17155.9,17650,16650,,2022-04-28,2,2.75,5.95,Time Exit,-8.7
2022-04-27,1,Short,09:25:00,09:25:00,17082.4,17600,16600,,2022-04-28,1,2.05,6.75,,8.8
2022-04-27,0,Long,15:20:00,15:20:00,17082.4,17600,16600,,2022-04-28,1,2.05,3.95,Time Exit,-6.0
2022-04-28,1,Short,09:25:00,09:25:00,17099.85,17600,16600,,2022-04-28,0,0.9,0.75,,1.65
2022-04-28,0,Long,15:20:00,15:20:00,17099.85,17600,16600,,2022-04-28,0,0.05,0.05,Time Exit,-0.1
2022-04-29,1,Short,09:25:00,09:25:00,17338.2,17850,16850,,2022-05-05,4,11.1,26.1,,37.2
2022-04-29,0,Long,15:20:00,15:20:00,17338.2,17850,16850,,2022-05-05,4,4.15,70.9,Time Exit,-75.05000000000001
2022-05-02,1,Short,09:25:00,09:25:00,16984.0,17500,16500,,2022-05-05,3,11.75,25.7,,37.45
2022-05-02,0,Long,15:20:00,15:20:00,16984.0,17500,16500,,2022-05-05,3,11.0,10.2,Time Exit,-21.2
2022-05-04,1,Short,09:25:00,09:25:00,17063.05,17550,16550,,2022-05-05,1,4.15,4.9,,9.05
2022-05-04,0,Long,15:20:00,15:20:00,17063.05,17550,16550,,2022-05-05,1,3.4,43.5,Time Exit,-46.9
2022-05-05,1,Short,09:25:00,09:25:00,16787.6,17300,16300,,2022-05-05,0,1.3,1.5,,2.8
2022-05-05,0,Long,15:20:00,15:20:00,16787.6,17300,16300,,2022-05-05,0,0.1,0.05,Time Exit,-0.15000000000000002
2022-05-06,1,Short,09:25:00,09:25:00,16401.85,16900,15900,,2022-05-12,4,28.1,50.05,,78.15
2022-05-06,0,Long,15:20:00,15:20:00,16401.85,16900,15900,,2022-05-12,4,22.85,40.6,Time Exit,-63.45
2022-05-09,1,Short,09:25:00,09:25:00,16181.0,16700,15700,,2022-05-12,3,17.25,34.75,,52.0
2022-05-09,0,Long,15:20:00,15:20:00,16181.0,16700,15700,,2022-05-12,3,21.1,14.0,Time Exit,-35.1
2022-05-10,1,Short,09:25:00,09:25:00,16321.05,16800,15800,,2022-05-12,2,11.35,17.65,,29.0
2022-05-10,0,Long,15:20:00,15:20:00,16321.05,16800,15800,,2022-05-12,2,3.75,13.8,Time Exit,-17.55
2022-05-11,1,Short,09:25:00,09:25:00,16279.7,16800,15800,,2022-05-12,1,2.8,7.2,,10.0
2022-05-11,0,Long,15:20:00,15:20:00,16279.7,16800,15800,,2022-05-12,1,1.6,6.5,Time Exit,-8.1
2022-05-12,1,Short,09:25:00,09:25:00,15932.9,16450,15450,,2022-05-12,0,1.85,1.25,,3.1
2022-05-12,0,Long,15:20:00,15:20:00,15932.9,16450,15450,,2022-05-12,0,0.1,0.05,Time Exit,-0.15000000000000002
2022-05-13,1,Short,09:25:00,09:25:00,15966.05,16450,15450,,2022-05-19,4,33.1,43.75,,76.85
2022-05-13,0,Long,15:20:00,15:20:00,15966.05,16450,15450,,2022-05-19,4,10.65,68.3,Time Exit,-78.95
2022-05-16,1,Short,09:25:00,09:25:00,15870.45,16350,15350,,2022-05-19,3,20.7,34.1,,54.8
2022-05-16,0,Long,15:20:00,15:20:00,15870.45,16350,15350,,2022-05-19,3,12.0,24.75,Time Exit,-36.75
2022-05-17,1,Short,09:25:00,09:25:00,15961.35,16450,15450,,2022-05-19,2,6.75,21.0,,27.75
2022-05-17,0,Long,15:20:00,15:20:00,15961.35,16450,15450,,2022-05-19,2,35.65,5.65,Time Exit,-41.3
2022-05-18,1,Short,09:25:00,09:25:00,16363.6,16850,15850,,2022-05-19,1,2.65,10.0,,12.65
2022-05-18,0,Long,15:20:00,15:20:00,16363.6,16850,15850,,2022-05-19,1,1.5,6.6,Time Exit,-8.1
2022-05-19,1,Short,09:25:00,09:25:00,15935.6,16450,15450,,2022-05-19,0,2.25,2.95,,5.2
2022-05-19,0,Long,15:20:00,15:20:00,15935.6,16450,15450,,2022-05-19,0,0.05,0.05,Time Exit,-0.1
2022-05-20,1,Short,09:25:00,09:25:00,16124.15,16600,15600,,2022-05-26,4,32.5,49.7,,82.2
2022-05-20,0,Long,15:20:00,15:20:00,16124.15,16600,15600,,2022-05-26,4,42.05,29.5,Time Exit,-71.55
2022-05-23,1,Short,09:25:00,09:25:00,16278.2,16800,15800,,2022-05-26,3,18.5,45.35,,63.85
2022-05-23,0,Long,15:20:00,15:20:00,16278.2,16800,15800,,2022-05-26,3,5.9,43.65,Time Exit,-49.55
2022-05-24,1,Short,09:25:00,09:25:00,16252.8,16750,15750,,2022-05-26,2,7.1,29.55,,36.65
2022-05-24,0,Long,15:20:00,15:20:00,16252.8,16750,15750,,2022-05-26,2,2.7,31.3,Time Exit,-34.0
2022-05-25,1,Short,09:25:00,09:25:00,16208.3,16700,15700,,2022-05-26,1,3.2,7.6,,10.8
2022-05-25,0,Long,15:20:00,15:20:00,16208.3,16700,15700,,2022-05-26,1,1.65,13.1,Time Exit,-14.75
2022-05-26,1,Short,09:25:00,09:25:00,16087.8,16600,15600,,2022-05-26,0,1.05,1.1,,2.1500000000000004
2022-05-26,0,Long,15:20:00,15:20:00,16087.8,16600,15600,,2022-05-26,0,0.05,0.05,Time Exit,-0.1
2022-05-27,1,Short,09:25:00,09:25:00,16315.25,16800,15800,,2022-06-02,4,25.9,40.05,,65.94999999999999
2022-05-27,0,Long,15:20:00,15:20:00,16315.25,16800,15800,,2022-06-02,4,18.25,29.7,Time Exit,-47.95
2022-05-30,1,Short,09:25:00,09:25:00,16593.0,17100,16100,,2022-06-02,3,7.1,23.95,,31.049999999999997
2022-05-30,0,Long,15:20:00,15:20:00,16593.0,17100,16100,,2022-06-02,3,8.45,16.05,Time Exit,-24.5
2022-05-31,1,Short,09:25:00,09:25:00,16546.95,17050,16050,,2022-06-02,2,4.7,15.45,,20.15
2022-05-31,0,Long,15:20:00,15:20:00,16546.95,17050,16050,,2022-06-02,2,3.35,12.85,Time Exit,-16.2
2021-06-04,1,Short,09:25:00,09:25:00,15700.7,16150,15250,,2021-06-10,4,5.65,15.2,,20.85
2021-06-04,0,Long,15:20:00,15:20:00,15700.7,16150,15250,,2021-06-10,4,4.4,8.75,Time Exit,-13.15
2021-06-07,1,Short,09:25:00,09:25:00,15690.5,16150,15250,,2021-06-10,3,3.55,6.3,,9.85
2021-06-07,0,Long,15:20:00,15:20:00,15690.5,16150,15250,,2021-06-10,3,3.1,5.2,Time Exit,-8.3
2021-06-08,1,Short,09:25:00,09:25:00,15753.2,16200,15300,,2021-06-10,2,1.85,4.65,,6.5
2021-06-08,0,Long,15:20:00,15:20:00,15753.2,16200,15300,,2021-06-10,2,1.7,3.85,Time Exit,-5.55
2021-06-09,1,Short,09:25:00,09:25:00,15731.6,16200,15300,,2021-06-10,1,1.85,2.95,,4.800000000000001
2021-06-09,0,Long,15:20:00,15:20:00,15731.6,16200,15300,,2021-06-10,1,1.55,2.85,Time Exit,-4.4
2021-06-10,1,Short,09:25:00,09:25:00,15685.4,16150,15250,,2021-06-10,0,0.75,1.3,,2.05
2021-06-10,0,Long,15:20:00,15:20:00,15685.4,16150,15250,,2021-06-10,0,0.1,0.05,Time Exit,-0.15000000000000002
2021-06-11,1,Short,09:25:00,09:25:00,15815.4,16250,15350,,2021-06-17,4,3.9,11.9,,15.8
2021-06-11,0,Long,15:20:00,15:20:00,15815.4,16250,15350,,2021-06-17,4,3.25,9.5,Time Exit,-12.75
2021-06-14,1,Short,09:25:00,09:25:00,15705.8,16150,15250,,2021-06-17,3,3.3,9.65,,12.95
2021-06-14,0,Long,15:20:00,15:20:00,15705.8,16150,15250,,2021-06-17,3,3.2,5.9,Time Exit,-9.100000000000001
2021-06-15,1,Short,09:25:00,09:25:00,15873.75,16350,15350,,2021-06-17,2,1.7,5.7,,7.4
2021-06-15,0,Long,15:20:00,15:20:00,15873.75,16350,15350,,2021-06-17,2,1.45,4.0,Time Exit,-5.45
2021-06-16,1,Short,09:25:00,09:25:00,15869.25,16350,15350,,2021-06-17,1,1.55,3.85,,5.4
2021-06-16,0,Long,15:20:00,15:20:00,15869.25,16350,15350,,2021-06-17,1,1.65,3.0,Time Exit,-4.65
2021-06-17,1,Short,09:25:00,09:25:00,15696.95,16150,15250,,2021-06-17,0,1.1,1.35,,2.45
2021-06-17,0,Long,15:20:00,15:20:00,15696.95,16150,15250,,2021-06-17,0,0.05,0.1,Time Exit,-0.15000000000000002
2021-06-18,1,Short,09:25:00,09:25:00,15725.0,16200,15300,,2021-06-24,4,5.35,14.55,,19.9
2021-06-18,0,Long,15:20:00,15:20:00,15725.0,16200,15300,,2021-06-24,4,4.1,13.6,Time Exit,-17.7
2021-06-21,1,Short,09:25:00,09:25:00,15572.6,16000,15100,,2021-06-24,3,7.15,15.75,,22.9
2021-06-21,0,Long,15:20:00,15:20:00,15572.6,16000,15100,,2021-06-24,3,9.25,5.1,Time Exit,-14.35
